

*******************************************************************************
Ephemeris / WWW_USER Thu Feb 10 06:53:56 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Voyager 2 (spacecraft) (-32)    {source: Voyager_2}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1977-Aug-21 00:00:00.0000 TDB
Stop  time      : A.D. 1997-Aug-22 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of B1950.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2449403.500000000, A.D. 1994-Feb-20 00:00:00.0000,  1.470482660865677E+09, -5.933374499703077E+09, -1.603537883775190E+09,
2449404.500000000, A.D. 1994-Feb-21 00:00:00.0000,  1.470859471859933E+09, -5.934260652896475E+09, -1.604554637624253E+09,
2449405.500000000, A.D. 1994-Feb-22 00:00:00.0000,  1.471236277062644E+09, -5.935146782773253E+09, -1.605571385186702E+09,
2449406.500000000, A.D. 1994-Feb-23 00:00:00.0000,  1.471613076475555E+09, -5.936032889342964E+09, -1.606588126462080E+09,
2449407.500000000, A.D. 1994-Feb-24 00:00:00.0000,  1.471989870100413E+09, -5.936918972615152E+09, -1.607604861449926E+09,
2449408.500000000, A.D. 1994-Feb-25 00:00:00.0000,  1.472366657938960E+09, -5.937805032599364E+09, -1.608621590149786E+09,
2449409.500000000, A.D. 1994-Feb-26 00:00:00.0000,  1.472743439992944E+09, -5.938691069305143E+09, -1.609638312561203E+09,
2449410.500000000, A.D. 1994-Feb-27 00:00:00.0000,  1.473120216264109E+09, -5.939577082742021E+09, -1.610655028683725E+09,
2449411.500000000, A.D. 1994-Feb-28 00:00:00.0000,  1.473496986754204E+09, -5.940463072919519E+09, -1.611671738516903E+09,
2449412.500000000, A.D. 1994-Mar-01 00:00:00.0000,  1.473873751464976E+09, -5.941349039847162E+09, -1.612688442060288E+09,
2449413.500000000, A.D. 1994-Mar-02 00:00:00.0000,  1.474250510398169E+09, -5.942234983534465E+09, -1.613705139313434E+09,
2449414.500000000, A.D. 1994-Mar-03 00:00:00.0000,  1.474627263555525E+09, -5.943120903990944E+09, -1.614721830275896E+09,
2449415.500000000, A.D. 1994-Mar-04 00:00:00.0000,  1.475004010938786E+09, -5.944006801226104E+09, -1.615738514947231E+09,
2449416.500000000, A.D. 1994-Mar-05 00:00:00.0000,  1.475380752549689E+09, -5.944892675249454E+09, -1.616755193326998E+09,
2449417.500000000, A.D. 1994-Mar-06 00:00:00.0000,  1.475757488389977E+09, -5.945778526070492E+09, -1.617771865414759E+09,
2449418.500000000, A.D. 1994-Mar-07 00:00:00.0000,  1.476134218461391E+09, -5.946664353698709E+09, -1.618788531210078E+09,
2449419.500000000, A.D. 1994-Mar-08 00:00:00.0000,  1.476510942765676E+09, -5.947550158143586E+09, -1.619805190712518E+09,
2449420.500000000, A.D. 1994-Mar-09 00:00:00.0000,  1.476887661304571E+09, -5.948435939414610E+09, -1.620821843921650E+09,
2449421.500000000, A.D. 1994-Mar-10 00:00:00.0000,  1.477264374079816E+09, -5.949321697521254E+09, -1.621838490837041E+09,
2449422.500000000, A.D. 1994-Mar-11 00:00:00.0000,  1.477641081093142E+09, -5.950207432472996E+09, -1.622855131458261E+09,
2449423.500000000, A.D. 1994-Mar-12 00:00:00.0000,  1.478017782346287E+09, -5.951093144279305E+09, -1.623871765784894E+09,
2449424.500000000, A.D. 1994-Mar-13 00:00:00.0000,  1.478394477840994E+09, -5.951978832949639E+09, -1.624888393816496E+09,
2449425.500000000, A.D. 1994-Mar-14 00:00:00.0000,  1.478771167578999E+09, -5.952864498493452E+09, -1.625905015552653E+09,
2449426.500000000, A.D. 1994-Mar-15 00:00:00.0000,  1.479147851562037E+09, -5.953750140920198E+09, -1.626921630992943E+09,
2449427.500000000, A.D. 1994-Mar-16 00:00:00.0000,  1.479524529791840E+09, -5.954635760239329E+09, -1.627938240136949E+09,
2449428.500000000, A.D. 1994-Mar-17 00:00:00.0000,  1.479901202270144E+09, -5.955521356460286E+09, -1.628954842984253E+09,
2449429.500000000, A.D. 1994-Mar-18 00:00:00.0000,  1.480277868998687E+09, -5.956406929592504E+09, -1.629971439534439E+09,
2449430.500000000, A.D. 1994-Mar-19 00:00:00.0000,  1.480654529979203E+09, -5.957292479645407E+09, -1.630988029787095E+09,
2449431.500000000, A.D. 1994-Mar-20 00:00:00.0000,  1.481031185213424E+09, -5.958178006628428E+09, -1.632004613741808E+09,
2449432.500000000, A.D. 1994-Mar-21 00:00:00.0000,  1.481407834703079E+09, -5.959063510550989E+09, -1.633021191398170E+09,
2449433.500000000, A.D. 1994-Mar-22 00:00:00.0000,  1.481784478449898E+09, -5.959948991422511E+09, -1.634037762755773E+09,
2449434.500000000, A.D. 1994-Mar-23 00:00:00.0000,  1.482161116455613E+09, -5.960834449252405E+09, -1.635054327814209E+09,
2449435.500000000, A.D. 1994-Mar-24 00:00:00.0000,  1.482537748721957E+09, -5.961719884050072E+09, -1.636070886573077E+09,
2449436.500000000, A.D. 1994-Mar-25 00:00:00.0000,  1.482914375250662E+09, -5.962605295824914E+09, -1.637087439031974E+09,
2449437.500000000, A.D. 1994-Mar-26 00:00:00.0000,  1.483290996043458E+09, -5.963490684586327E+09, -1.638103985190502E+09,
2449438.500000000, A.D. 1994-Mar-27 00:00:00.0000,  1.483667611102072E+09, -5.964376050343702E+09, -1.639120525048261E+09,
2449439.500000000, A.D. 1994-Mar-28 00:00:00.0000,  1.484044220428230E+09, -5.965261393106429E+09, -1.640137058604857E+09,
2449440.500000000, A.D. 1994-Mar-29 00:00:00.0000,  1.484420824023796E+09, -5.966146712884563E+09, -1.641153585859945E+09,
2449441.500000000, A.D. 1994-Mar-30 00:00:00.0000,  1.484797421890214E+09, -5.967032009686073E+09, -1.642170106813027E+09,
2449442.500000000, A.D. 1994-Mar-31 00:00:00.0000,  1.485174014029355E+09, -5.967917283521082E+09, -1.643186621463766E+09,
2449443.500000000, A.D. 1994-Apr-01 00:00:00.0000,  1.485550600442947E+09, -5.968802534398954E+09, -1.644203129811777E+09,
2449444.500000000, A.D. 1994-Apr-02 00:00:00.0000,  1.485927181132716E+09, -5.969687762329043E+09, -1.645219631856672E+09,
2449445.500000000, A.D. 1994-Apr-03 00:00:00.0000,  1.486303756100388E+09, -5.970572967320701E+09, -1.646236127598065E+09,
2449446.500000000, A.D. 1994-Apr-04 00:00:00.0000,  1.486680325347686E+09, -5.971458149383269E+09, -1.647252617035574E+09,
2449447.500000000, A.D. 1994-Apr-05 00:00:00.0000,  1.487056888876330E+09, -5.972343308526098E+09, -1.648269100168817E+09,
2449448.500000000, A.D. 1994-Apr-06 00:00:00.0000,  1.487433446688042E+09, -5.973228444758530E+09, -1.649285576997415E+09,
2449449.500000000, A.D. 1994-Apr-07 00:00:00.0000,  1.487809998784543E+09, -5.974113558089905E+09, -1.650302047520992E+09,
2449450.500000000, A.D. 1994-Apr-08 00:00:00.0000,  1.488186545167555E+09, -5.974998648529556E+09, -1.651318511739171E+09,
2449451.500000000, A.D. 1994-Apr-09 00:00:00.0000,  1.488563085838801E+09, -5.975883716086807E+09, -1.652334969651580E+09,
2449452.500000000, A.D. 1994-Apr-10 00:00:00.0000,  1.488939620800005E+09, -5.976768760770981E+09, -1.653351421257847E+09,
2449453.500000000, A.D. 1994-Apr-11 00:00:00.0000,  1.489316150052884E+09, -5.977653782591394E+09, -1.654367866557603E+09,
2449454.500000000, A.D. 1994-Apr-12 00:00:00.0000,  1.489692673599152E+09, -5.978538781557361E+09, -1.655384305550479E+09,
2449455.500000000, A.D. 1994-Apr-13 00:00:00.0000,  1.490069191440526E+09, -5.979423757678190E+09, -1.656400738236109E+09,
2449456.500000000, A.D. 1994-Apr-14 00:00:00.0000,  1.490445703578730E+09, -5.980308710963174E+09, -1.657417164614129E+09,
2449457.500000000, A.D. 1994-Apr-15 00:00:00.0000,  1.490822210015480E+09, -5.981193641421608E+09, -1.658433584684177E+09,
2449458.500000000, A.D. 1994-Apr-16 00:00:00.0000,  1.491198710752492E+09, -5.982078549062782E+09, -1.659449998445891E+09,
2449459.500000000, A.D. 1994-Apr-17 00:00:00.0000,  1.491575205791478E+09, -5.982963433896002E+09, -1.660466405898914E+09,
2449460.500000000, A.D. 1994-Apr-18 00:00:00.0000,  1.491951695134156E+09, -5.983848295930550E+09, -1.661482807042891E+09,
2449461.500000000, A.D. 1994-Apr-19 00:00:00.0000,  1.492328178782243E+09, -5.984733135175695E+09, -1.662499201877465E+09,
2449462.500000000, A.D. 1994-Apr-20 00:00:00.0000,  1.492704656737455E+09, -5.985617951640707E+09, -1.663515590402283E+09,
2449463.500000000, A.D. 1994-Apr-21 00:00:00.0000,  1.493081129001505E+09, -5.986502745334854E+09, -1.664531972616995E+09,
2449464.500000000, A.D. 1994-Apr-22 00:00:00.0000,  1.493457595576102E+09, -5.987387516267396E+09, -1.665548348521252E+09,
2449465.500000000, A.D. 1994-Apr-23 00:00:00.0000,  1.493834056462954E+09, -5.988272264447597E+09, -1.666564718114703E+09,
2449466.500000000, A.D. 1994-Apr-24 00:00:00.0000,  1.494210511663767E+09, -5.989156989884688E+09, -1.667581081397009E+09,
2449467.500000000, A.D. 1994-Apr-25 00:00:00.0000,  1.494586961180272E+09, -5.990041692587952E+09, -1.668597438367818E+09,
2449468.500000000, A.D. 1994-Apr-26 00:00:00.0000,  1.494963405014174E+09, -5.990926372566609E+09, -1.669613789026791E+09,
2449469.500000000, A.D. 1994-Apr-27 00:00:00.0000,  1.495339843167180E+09, -5.991811029829899E+09, -1.670630133373590E+09,
2449470.500000000, A.D. 1994-Apr-28 00:00:00.0000,  1.495716275641001E+09, -5.992695664387053E+09, -1.671646471407876E+09,
2449471.500000000, A.D. 1994-Apr-29 00:00:00.0000,  1.496092702437343E+09, -5.993580276247301E+09, -1.672662803129313E+09,
2449472.500000000, A.D. 1994-Apr-30 00:00:00.0000,  1.496469123557912E+09, -5.994464865419874E+09, -1.673679128537563E+09,
2449473.500000000, A.D. 1994-May-01 00:00:00.0000,  1.496845539004416E+09, -5.995349431913985E+09, -1.674695447632297E+09,
2449474.500000000, A.D. 1994-May-02 00:00:00.0000,  1.497221948778562E+09, -5.996233975738852E+09, -1.675711760413182E+09,
2449475.500000000, A.D. 1994-May-03 00:00:00.0000,  1.497598352882057E+09, -5.997118496903675E+09, -1.676728066879889E+09,
2449476.500000000, A.D. 1994-May-04 00:00:00.0000,  1.497974751316610E+09, -5.998002995417660E+09, -1.677744367032092E+09,
2449477.500000000, A.D. 1994-May-05 00:00:00.0000,  1.498351144083925E+09, -5.998887471290001E+09, -1.678760660869465E+09,
2449478.500000000, A.D. 1994-May-06 00:00:00.0000,  1.498727531185709E+09, -5.999771924529894E+09, -1.679776948391685E+09,
2449479.500000000, A.D. 1994-May-07 00:00:00.0000,  1.499103912623661E+09, -6.000656355146532E+09, -1.680793229598427E+09,
2449480.500000000, A.D. 1994-May-08 00:00:00.0000,  1.499480288399589E+09, -6.001540763149039E+09, -1.681809504489378E+09,
2449481.500000000, A.D. 1994-May-09 00:00:00.0000,  1.499856658514969E+09, -6.002425148546726E+09, -1.682825773064210E+09,
2449482.500000000, A.D. 1994-May-10 00:00:00.0000,  1.500233022971636E+09, -6.003309511348695E+09, -1.683842035322612E+09,
2449483.500000000, A.D. 1994-May-11 00:00:00.0000,  1.500609381771283E+09, -6.004193851564118E+09, -1.684858291264269E+09,
2449484.500000000, A.D. 1994-May-12 00:00:00.0000,  1.500985734915614E+09, -6.005078169202153E+09, -1.685874540888867E+09,
2449485.500000000, A.D. 1994-May-13 00:00:00.0000,  1.501362082406326E+09, -6.005962464271955E+09, -1.686890784196097E+09,
2449486.500000000, A.D. 1994-May-14 00:00:00.0000,  1.501738424245109E+09, -6.006846736782690E+09, -1.687907021185647E+09,
2449487.500000000, A.D. 1994-May-15 00:00:00.0000,  1.502114760433662E+09, -6.007730986743505E+09, -1.688923251857208E+09,
2449488.500000000, A.D. 1994-May-16 00:00:00.0000,  1.502491090973699E+09, -6.008615214163552E+09, -1.689939476210479E+09,
2449489.500000000, A.D. 1994-May-17 00:00:00.0000,  1.502867415866918E+09, -6.009499419051960E+09, -1.690955694245157E+09,
2449490.500000000, A.D. 1994-May-18 00:00:00.0000,  1.503243735115011E+09, -6.010383601417871E+09, -1.691971905960934E+09,
2449491.500000000, A.D. 1994-May-19 00:00:00.0000,  1.503620048719671E+09, -6.011267761270418E+09, -1.692988111357515E+09,
2449492.500000000, A.D. 1994-May-20 00:00:00.0000,  1.503996356682597E+09, -6.012151898618728E+09, -1.694004310434599E+09,
2449493.500000000, A.D. 1994-May-21 00:00:00.0000,  1.504372659005488E+09, -6.013036013471913E+09, -1.695020503191891E+09,
2449494.500000000, A.D. 1994-May-22 00:00:00.0000,  1.504748955690047E+09, -6.013920105839082E+09, -1.696036689629098E+09,
2449495.500000000, A.D. 1994-May-23 00:00:00.0000,  1.505125246737949E+09, -6.014804175729366E+09, -1.697052869745918E+09,
2449496.500000000, A.D. 1994-May-24 00:00:00.0000,  1.505501532150897E+09, -6.015688223151867E+09, -1.698069043542068E+09,
2449497.500000000, A.D. 1994-May-25 00:00:00.0000,  1.505877811930583E+09, -6.016572248115689E+09, -1.699085211017255E+09,
2449498.500000000, A.D. 1994-May-26 00:00:00.0000,  1.506254086078699E+09, -6.017456250629929E+09, -1.700101372171192E+09,
2449499.500000000, A.D. 1994-May-27 00:00:00.0000,  1.506630354596941E+09, -6.018340230703674E+09, -1.701117527003592E+09,
2449500.500000000, A.D. 1994-May-28 00:00:00.0000,  1.507006617487001E+09, -6.019224188346008E+09, -1.702133675514174E+09,
2449501.500000000, A.D. 1994-May-29 00:00:00.0000,  1.507382874750571E+09, -6.020108123566015E+09, -1.703149817702653E+09,
2449502.500000000, A.D. 1994-May-30 00:00:00.0000,  1.507759126389340E+09, -6.020992036372773E+09, -1.704165953568749E+09,
2449503.500000000, A.D. 1994-May-31 00:00:00.0000,  1.508135372404998E+09, -6.021875926775362E+09, -1.705182083112182E+09,
2449504.500000000, A.D. 1994-Jun-01 00:00:00.0000,  1.508511612799233E+09, -6.022759794782846E+09, -1.706198206332679E+09,
2449505.500000000, A.D. 1994-Jun-02 00:00:00.0000,  1.508887847573732E+09, -6.023643640404298E+09, -1.707214323229958E+09,
2449506.500000000, A.D. 1994-Jun-03 00:00:00.0000,  1.509264076730184E+09, -6.024527463648770E+09, -1.708230433803748E+09,
2449507.500000000, A.D. 1994-Jun-04 00:00:00.0000,  1.509640300270279E+09, -6.025411264525315E+09, -1.709246538053780E+09,
2449508.500000000, A.D. 1994-Jun-05 00:00:00.0000,  1.510016518195704E+09, -6.026295043042980E+09, -1.710262635979782E+09,
2449509.500000000, A.D. 1994-Jun-06 00:00:00.0000,  1.510392730508149E+09, -6.027178799210808E+09, -1.711278727581485E+09,
2449510.500000000, A.D. 1994-Jun-07 00:00:00.0000,  1.510768937209297E+09, -6.028062533037841E+09, -1.712294812858623E+09,
2449511.500000000, A.D. 1994-Jun-08 00:00:00.0000,  1.511145138300833E+09, -6.028946244533116E+09, -1.713310891810930E+09,
2449512.500000000, A.D. 1994-Jun-09 00:00:00.0000,  1.511521333784437E+09, -6.029829933705690E+09, -1.714326964438183E+09,
2449513.500000000, A.D. 1994-Jun-10 00:00:00.0000,  1.511897523661800E+09, -6.030713600564540E+09, -1.715343030740035E+09,
2449514.500000000, A.D. 1994-Jun-11 00:00:00.0000,  1.512273707934604E+09, -6.031597245118713E+09, -1.716359090716278E+09,
2449515.500000000, A.D. 1994-Jun-12 00:00:00.0000,  1.512649886604533E+09, -6.032480867377222E+09, -1.717375144366651E+09,
2449516.500000000, A.D. 1994-Jun-13 00:00:00.0000,  1.513026059673272E+09, -6.033364467349072E+09, -1.718391191690899E+09,
2449517.500000000, A.D. 1994-Jun-14 00:00:00.0000,  1.513402227142501E+09, -6.034248045043276E+09, -1.719407232688765E+09,
2449518.500000000, A.D. 1994-Jun-15 00:00:00.0000,  1.513778389013898E+09, -6.035131600468836E+09, -1.720423267359995E+09,
2449519.500000000, A.D. 1994-Jun-16 00:00:00.0000,  1.514154545289144E+09, -6.036015133634760E+09, -1.721439295704337E+09,
2449520.500000000, A.D. 1994-Jun-17 00:00:00.0000,  1.514530695969923E+09, -6.036898644550027E+09, -1.722455317721545E+09,
2449521.500000000, A.D. 1994-Jun-18 00:00:00.0000,  1.514906841057916E+09, -6.037782133223628E+09, -1.723471333411371E+09,
2449522.500000000, A.D. 1994-Jun-19 00:00:00.0000,  1.515282980554800E+09, -6.038665599664545E+09, -1.724487342773573E+09,
2449523.500000000, A.D. 1994-Jun-20 00:00:00.0000,  1.515659114462254E+09, -6.039549043881765E+09, -1.725503345807907E+09,
2449524.500000000, A.D. 1994-Jun-21 00:00:00.0000,  1.516035242781955E+09, -6.040432465884257E+09, -1.726519342514128E+09,
2449525.500000000, A.D. 1994-Jun-22 00:00:00.0000,  1.516411365515585E+09, -6.041315865680992E+09, -1.727535332891997E+09,
2449526.500000000, A.D. 1994-Jun-23 00:00:00.0000,  1.516787482664820E+09, -6.042199243280928E+09, -1.728551316941272E+09,
2449527.500000000, A.D. 1994-Jun-24 00:00:00.0000,  1.517163594231335E+09, -6.043082598693027E+09, -1.729567294661720E+09,
2449528.500000000, A.D. 1994-Jun-25 00:00:00.0000,  1.517539700216806E+09, -6.043965931926250E+09, -1.730583266053104E+09,
2449529.500000000, A.D. 1994-Jun-26 00:00:00.0000,  1.517915800622907E+09, -6.044849242989549E+09, -1.731599231115189E+09,
2449530.500000000, A.D. 1994-Jun-27 00:00:00.0000,  1.518291895451313E+09, -6.045732531891865E+09, -1.732615189847748E+09,
2449531.500000000, A.D. 1994-Jun-28 00:00:00.0000,  1.518667984703702E+09, -6.046615798642143E+09, -1.733631142250547E+09,
2449532.500000000, A.D. 1994-Jun-29 00:00:00.0000,  1.519044068381747E+09, -6.047499043249310E+09, -1.734647088323359E+09,
2449533.500000000, A.D. 1994-Jun-30 00:00:00.0000,  1.519420146487122E+09, -6.048382265722303E+09, -1.735663028065958E+09,
2449534.500000000, A.D. 1994-Jul-01 00:00:00.0000,  1.519796219021499E+09, -6.049265466070048E+09, -1.736678961478118E+09,
2449535.500000000, A.D. 1994-Jul-02 00:00:00.0000,  1.520172285986550E+09, -6.050148644301470E+09, -1.737694888559618E+09,
2449536.500000000, A.D. 1994-Jul-03 00:00:00.0000,  1.520548347383945E+09, -6.051031800425498E+09, -1.738710809310250E+09,
2449537.500000000, A.D. 1994-Jul-04 00:00:00.0000,  1.520924403215360E+09, -6.051914934451067E+09, -1.739726723729750E+09,
2449538.500000000, A.D. 1994-Jul-05 00:00:00.0000,  1.521300453482461E+09, -6.052798046387028E+09, -1.740742631817941E+09,
2449539.500000000, A.D. 1994-Jul-06 00:00:00.0000,  1.521676498186921E+09, -6.053681136242304E+09, -1.741758533574599E+09,
2449540.500000000, A.D. 1994-Jul-07 00:00:00.0000,  1.522052537330408E+09, -6.054564204025799E+09, -1.742774428999507E+09,
2449541.500000000, A.D. 1994-Jul-08 00:00:00.0000,  1.522428570914594E+09, -6.055447249746407E+09, -1.743790318092453E+09,
2449542.500000000, A.D. 1994-Jul-09 00:00:00.0000,  1.522804598941146E+09, -6.056330273413021E+09, -1.744806200853221E+09,
2449543.500000000, A.D. 1994-Jul-10 00:00:00.0000,  1.523180621411732E+09, -6.057213275034530E+09, -1.745822077281607E+09,
2449544.500000000, A.D. 1994-Jul-11 00:00:00.0000,  1.523556638328016E+09, -6.058096254619815E+09, -1.746837947377403E+09,
2449545.500000000, A.D. 1994-Jul-12 00:00:00.0000,  1.523932649691668E+09, -6.058979212177754E+09, -1.747853811140399E+09,
2449546.500000000, A.D. 1994-Jul-13 00:00:00.0000,  1.524308655504354E+09, -6.059862147717220E+09, -1.748869668570395E+09,
2449547.500000000, A.D. 1994-Jul-14 00:00:00.0000,  1.524684655767740E+09, -6.060745061247073E+09, -1.749885519667187E+09,
2449548.500000000, A.D. 1994-Jul-15 00:00:00.0000,  1.525060650483495E+09, -6.061627952776176E+09, -1.750901364430574E+09,
2449549.500000000, A.D. 1994-Jul-16 00:00:00.0000,  1.525436639653280E+09, -6.062510822313391E+09, -1.751917202860358E+09,
2449550.500000000, A.D. 1994-Jul-17 00:00:00.0000,  1.525812623278759E+09, -6.063393669867570E+09, -1.752933034956340E+09,
2449551.500000000, A.D. 1994-Jul-18 00:00:00.0000,  1.526188601361594E+09, -6.064276495447572E+09, -1.753948860718326E+09,
2449552.500000000, A.D. 1994-Jul-19 00:00:00.0000,  1.526564573903453E+09, -6.065159299062233E+09, -1.754964680146119E+09,
2449553.500000000, A.D. 1994-Jul-20 00:00:00.0000,  1.526940540906003E+09, -6.066042080720388E+09, -1.755980493239530E+09,
2449554.500000000, A.D. 1994-Jul-21 00:00:00.0000,  1.527316502370908E+09, -6.066924840430875E+09, -1.756996299998369E+09,
2449555.500000000, A.D. 1994-Jul-22 00:00:00.0000,  1.527692458299813E+09, -6.067807578202534E+09, -1.758012100422443E+09,
2449556.500000000, A.D. 1994-Jul-23 00:00:00.0000,  1.528068408694377E+09, -6.068690294044190E+09, -1.759027894511567E+09,
2449557.500000000, A.D. 1994-Jul-24 00:00:00.0000,  1.528444353556272E+09, -6.069572987964657E+09, -1.760043682265556E+09,
2449558.500000000, A.D. 1994-Jul-25 00:00:00.0000,  1.528820292887162E+09, -6.070455659972752E+09, -1.761059463684228E+09,
2449559.500000000, A.D. 1994-Jul-26 00:00:00.0000,  1.529196226688702E+09, -6.071338310077288E+09, -1.762075238767396E+09,
2449560.500000000, A.D. 1994-Jul-27 00:00:00.0000,  1.529572154962563E+09, -6.072220938287083E+09, -1.763091007514883E+09,
2449561.500000000, A.D. 1994-Jul-28 00:00:00.0000,  1.529948077710394E+09, -6.073103544610936E+09, -1.764106769926508E+09,
2449562.500000000, A.D. 1994-Jul-29 00:00:00.0000,  1.530323994933850E+09, -6.073986129057651E+09, -1.765122526002095E+09,
2449563.500000000, A.D. 1994-Jul-30 00:00:00.0000,  1.530699906634592E+09, -6.074868691636010E+09, -1.766138275741470E+09,
2449564.500000000, A.D. 1994-Jul-31 00:00:00.0000,  1.531075812814276E+09, -6.075751232354807E+09, -1.767154019144459E+09,
2449565.500000000, A.D. 1994-Aug-01 00:00:00.0000,  1.531451713474562E+09, -6.076633751222824E+09, -1.768169756210888E+09,
2449566.500000000, A.D. 1994-Aug-02 00:00:00.0000,  1.531827608617104E+09, -6.077516248248842E+09, -1.769185486940589E+09,
2449567.500000000, A.D. 1994-Aug-03 00:00:00.0000,  1.532203498243555E+09, -6.078398723441644E+09, -1.770201211333392E+09,
2449568.500000000, A.D. 1994-Aug-04 00:00:00.0000,  1.532579382355573E+09, -6.079281176810000E+09, -1.771216929389130E+09,
2449569.500000000, A.D. 1994-Aug-05 00:00:00.0000,  1.532955260954809E+09, -6.080163608362684E+09, -1.772232641107637E+09,
2449570.500000000, A.D. 1994-Aug-06 00:00:00.0000,  1.533331134042919E+09, -6.081046018108451E+09, -1.773248346488749E+09,
2449571.500000000, A.D. 1994-Aug-07 00:00:00.0000,  1.533707001621558E+09, -6.081928406056066E+09, -1.774264045532306E+09,
2449572.500000000, A.D. 1994-Aug-08 00:00:00.0000,  1.534082863692379E+09, -6.082810772214272E+09, -1.775279738238147E+09,
2449573.500000000, A.D. 1994-Aug-09 00:00:00.0000,  1.534458720257035E+09, -6.083693116591820E+09, -1.776295424606113E+09,
2449574.500000000, A.D. 1994-Aug-10 00:00:00.0000,  1.534834571317178E+09, -6.084575439197457E+09, -1.777311104636047E+09,
2449575.500000000, A.D. 1994-Aug-11 00:00:00.0000,  1.535210416874458E+09, -6.085457740039923E+09, -1.778326778327796E+09,
2449576.500000000, A.D. 1994-Aug-12 00:00:00.0000,  1.535586256930527E+09, -6.086340019127962E+09, -1.779342445681201E+09,
2449577.500000000, A.D. 1994-Aug-13 00:00:00.0000,  1.535962091487034E+09, -6.087222276470303E+09, -1.780358106696114E+09,
2449578.500000000, A.D. 1994-Aug-14 00:00:00.0000,  1.536337920545630E+09, -6.088104512075674E+09, -1.781373761372383E+09,
2449579.500000000, A.D. 1994-Aug-15 00:00:00.0000,  1.536713744107965E+09, -6.088986725952795E+09, -1.782389409709860E+09,
2449580.500000000, A.D. 1994-Aug-16 00:00:00.0000,  1.537089562175688E+09, -6.089868918110380E+09, -1.783405051708401E+09,
2449581.500000000, A.D. 1994-Aug-17 00:00:00.0000,  1.537465374750451E+09, -6.090751088557140E+09, -1.784420687367854E+09,
2449582.500000000, A.D. 1994-Aug-18 00:00:00.0000,  1.537841181833899E+09, -6.091633237301784E+09, -1.785436316688079E+09,
2449583.500000000, A.D. 1994-Aug-19 00:00:00.0000,  1.538216983427680E+09, -6.092515364353020E+09, -1.786451939668933E+09,
2449584.500000000, A.D. 1994-Aug-20 00:00:00.0000,  1.538592779533440E+09, -6.093397469719555E+09, -1.787467556310275E+09,
2449585.500000000, A.D. 1994-Aug-21 00:00:00.0000,  1.538968570152825E+09, -6.094279553410082E+09, -1.788483166611970E+09,
2449586.500000000, A.D. 1994-Aug-22 00:00:00.0000,  1.539344355287483E+09, -6.095161615433290E+09, -1.789498770573877E+09,
2449587.500000000, A.D. 1994-Aug-23 00:00:00.0000,  1.539720134939058E+09, -6.096043655797871E+09, -1.790514368195861E+09,
2449588.500000000, A.D. 1994-Aug-24 00:00:00.0000,  1.540095909109192E+09, -6.096925674512509E+09, -1.791529959477790E+09,
2449589.500000000, A.D. 1994-Aug-25 00:00:00.0000,  1.540471677799540E+09, -6.097807671585874E+09, -1.792545544419528E+09,
2449590.500000000, A.D. 1994-Aug-26 00:00:00.0000,  1.540847441011740E+09, -6.098689647026634E+09, -1.793561123020949E+09,
2449591.500000000, A.D. 1994-Aug-27 00:00:00.0000,  1.541223198747436E+09, -6.099571600843464E+09, -1.794576695281921E+09,
2449592.500000000, A.D. 1994-Aug-28 00:00:00.0000,  1.541598951008270E+09, -6.100453533045031E+09, -1.795592261202317E+09,
2449593.500000000, A.D. 1994-Aug-29 00:00:00.0000,  1.541974697795885E+09, -6.101335443640003E+09, -1.796607820782010E+09,
2449594.500000000, A.D. 1994-Aug-30 00:00:00.0000,  1.542350439111923E+09, -6.102217332637028E+09, -1.797623374020880E+09,
2449595.500000000, A.D. 1994-Aug-31 00:00:00.0000,  1.542726174958028E+09, -6.103099200044758E+09, -1.798638920918802E+09,
2449596.500000000, A.D. 1994-Sep-01 00:00:00.0000,  1.543101905335838E+09, -6.103981045871836E+09, -1.799654461475654E+09,
2449597.500000000, A.D. 1994-Sep-02 00:00:00.0000,  1.543477630246996E+09, -6.104862870126904E+09, -1.800669995691319E+09,
2449598.500000000, A.D. 1994-Sep-03 00:00:00.0000,  1.543853349693141E+09, -6.105744672818600E+09, -1.801685523565678E+09,
2449599.500000000, A.D. 1994-Sep-04 00:00:00.0000,  1.544229063675913E+09, -6.106626453955559E+09, -1.802701045098615E+09,
2449600.500000000, A.D. 1994-Sep-05 00:00:00.0000,  1.544604772196952E+09, -6.107508213546420E+09, -1.803716560290017E+09,
2449601.500000000, A.D. 1994-Sep-06 00:00:00.0000,  1.544980475257894E+09, -6.108389951599806E+09, -1.804732069139769E+09,
